rep,phase,d,r,tick,acc
1,sweep,0.002,1,400,0.9587
1,sweep,0.002,1,450,0.9583
1,sweep,0.002,1,500,0.9574
1,sweep,0.002,1,550,0.9574
1,sweep,0.002,1,600,0.9580
1,sweep,0.002,1,650,0.9577
1,sweep,0.002,1,700,0.9593
1,sweep,0.002,1,750,0.9570
1,sweep,0.002,1,800,0.9564
1,sweep,0.002,1,850,0.9561
1,sweep,0.002,1,900,0.9551
1,sweep,0.002,1,950,0.9567
1,sweep,0.002,1,1000,0.9541
1,sweep,0.002,1,1050,0.9551
1,sweep,0.002,1,1100,0.9544
1,sweep,0.002,1,1150,0.9583
1,sweep,0.002,1,1200,0.9587
1,sweep,0.002,1,1250,0.9580
1,sweep,0.002,1,1300,0.9583
1,sweep,0.002,1,1350,0.9561
1,sweep,0.002,1,1400,0.9554
1,sweep,0.002,1,1450,0.9531
1,sweep,0.002,1,1499,0.9528
1,sweep,0.002,2,0,0.9557
1,sweep,0.002,2,50,0.9580
1,sweep,0.002,2,100,0.9580
1,sweep,0.002,2,150,0.9587
1,sweep,0.002,2,200,0.9593
1,sweep,0.002,2,250,0.9587
1,sweep,0.002,2,300,0.9587
1,sweep,0.002,2,350,0.9587
1,sweep,0.002,2,400,0.9593
1,sweep,0.002,2,450,0.9596
1,sweep,0.002,2,500,0.9593
1,sweep,0.002,2,550,0.9593
1,sweep,0.002,2,600,0.9603
1,sweep,0.002,2,650,0.9603
1,sweep,0.002,2,700,0.9577
1,sweep,0.002,2,750,0.9580
1,sweep,0.002,2,800,0.9574
1,sweep,0.002,2,850,0.9587
1,sweep,0.002,2,900,0.9580
1,sweep,0.002,2,950,0.9577
1,sweep,0.002,2,1000,0.9580
1,sweep,0.002,2,1050,0.9583
1,sweep,0.002,2,1100,0.9577
1,sweep,0.002,2,1150,0.9564
1,sweep,0.002,2,1200,0.9567
1,sweep,0.002,2,1250,0.9551
1,sweep,0.002,2,1300,0.9557
1,sweep,0.002,2,1350,0.9561
1,sweep,0.002,2,1400,0.9554
1,sweep,0.002,2,1450,0.9561
1,sweep,0.002,2,1499,0.9577
1,sweep,0.002,4,0,0.9557
1,sweep,0.002,4,50,0.9567
1,sweep,0.002,4,100,0.9590
1,sweep,0.002,4,150,0.9606
1,sweep,0.002,4,200,0.9606
1,sweep,0.002,4,250,0.9606
1,sweep,0.002,4,300,0.9613
1,sweep,0.002,4,350,0.9613
1,sweep,0.002,4,400,0.9596
1,sweep,0.002,4,450,0.9600
1,sweep,0.002,4,500,0.9596
1,sweep,0.002,4,550,0.9596
1,sweep,0.002,4,600,0.9587
1,sweep,0.002,4,650,0.9583
1,sweep,0.002,4,700,0.9590
1,sweep,0.002,4,750,0.9596
1,sweep,0.002,4,800,0.9596
1,sweep,0.002,4,850,0.9577
1,sweep,0.002,4,900,0.9577
1,sweep,0.002,4,950,0.9593
1,sweep,0.002,4,1000,0.9580
1,sweep,0.002,4,1050,0.9574
1,sweep,0.002,4,1100,0.9567
1,sweep,0.002,4,1150,0.9587
1,sweep,0.002,4,1200,0.9580
1,sweep,0.002,4,1250,0.9574
1,sweep,0.002,4,1300,0.9583
1,sweep,0.002,4,1350,0.9583
1,sweep,0.002,4,1400,0.9574
1,sweep,0.002,4,1450,0.9574
1,sweep,0.002,4,1499,0.9570
1,sweep,0.002,8,0,0.9557
1,sweep,0.002,8,50,0.9577
1,sweep,0.002,8,100,0.9577
1,sweep,0.002,8,150,0.9603
1,sweep,0.002,8,200,0.9606
1,sweep,0.002,8,250,0.9609
1,sweep,0.002,8,300,0.9603
1,sweep,0.002,8,350,0.9596
1,sweep,0.002,8,400,0.9613
1,sweep,0.002,8,450,0.9593
1,sweep,0.002,8,500,0.9613
1,sweep,0.002,8,550,0.9603
1,sweep,0.002,8,600,0.9606
1,sweep,0.002,8,650,0.9626
1,sweep,0.002,8,700,0.9616
1,sweep,0.002,8,750,0.9613
1,sweep,0.002,8,800,0.9622
1,sweep,0.002,8,850,0.9622
1,sweep,0.002,8,900,0.9616
1,sweep,0.002,8,950,0.9616
1,sweep,0.002,8,1000,0.9616
1,sweep,0.002,8,1050,0.9622
1,sweep,0.002,8,1100,0.9606
1,sweep,0.002,8,1150,0.9606
1,sweep,0.002,8,1200,0.9583
1,sweep,0.002,8,1250,0.9593
1,sweep,0.002,8,1300,0.9590
1,sweep,0.002,8,1350,0.9596
1,sweep,0.002,8,1400,0.9596
1,sweep,0.002,8,1450,0.9583
1,sweep,0.002,8,1499,0.9590
1,sweep,0.005,0,0,0.9554
1,sweep,0.005,0,50,0.9567
1,sweep,0.005,0,100,0.9564
1,sweep,0.005,0,150,0.9564
1,sweep,0.005,0,200,0.9587
1,sweep,0.005,0,250,0.9590
1,sweep,0.005,0,300,0.9577
1,sweep,0.005,0,350,0.9535
1,sweep,0.005,0,400,0.9535
1,sweep,0.005,0,450,0.9518
1,sweep,0.005,0,500,0.9421
1,sweep,0.005,0,550,0.9434
1,sweep,0.005,0,600,0.9385
1,sweep,0.005,0,650,0.9401
1,sweep,0.005,0,700,0.9395
1,sweep,0.005,0,750,0.9398
1,sweep,0.005,0,800,0.9404
1,sweep,0.005,0,850,0.9398
1,sweep,0.005,0,900,0.9336
1,sweep,0.005,0,950,0.9268
1,sweep,0.005,0,1000,0.9248
1,sweep,0.005,0,1050,0.9242
1,sweep,0.005,0,1100,0.9268
1,sweep,0.005,0,1150,0.9248
1,sweep,0.005,0,1200,0.9189
1,sweep,0.005,0,1250,0.9180
1,sweep,0.005,0,1300,0.9098
1,sweep,0.005,0,1350,0.9160
1,sweep,0.005,0,1400,0.9049
1,sweep,0.005,0,1450,0.9098
1,sweep,0.005,0,1499,0.8994
1,sweep,0.005,1,0,0.9557
1,sweep,0.005,1,50,0.9570
1,sweep,0.005,1,100,0.9541
1,sweep,0.005,1,150,0.9557
1,sweep,0.005,1,200,0.9548
1,sweep,0.005,1,250,0.9554
1,sweep,0.005,1,300,0.9557
1,sweep,0.005,1,350,0.9554
1,sweep,0.005,1,400,0.9567
1,sweep,0.005,1,450,0.9567
1,sweep,0.005,1,500,0.9564
1,sweep,0.005,1,550,0.9580
1,sweep,0.005,1,600,0.9577
1,sweep,0.005,1,650,0.9570
1,sweep,0.005,1,700,0.9567
1,sweep,0.005,1,750,0.9561
1,sweep,0.005,1,800,0.9557
1,sweep,0.005,1,850,0.9551
1,sweep,0.005,1,900,0.9535
1,sweep,0.005,1,950,0.9495
1,sweep,0.005,1,1000,0.9515
1,sweep,0.005,1,1050,0.9482
1,sweep,0.005,1,1100,0.9463
1,sweep,0.005,1,1150,0.9456
1,sweep,0.005,1,1200,0.9486
1,sweep,0.005,1,1250,0.9469
1,sweep,0.005,1,1300,0.9453
1,sweep,0.005,1,1350,0.9417
1,sweep,0.005,1,1400,0.9411
1,sweep,0.005,1,1450,0.9368
1,sweep,0.005,1,1499,0.9323
1,sweep,0.005,2,0,0.9557
1,sweep,0.005,2,50,0.9577
1,sweep,0.005,2,100,0.9580
1,sweep,0.005,2,150,0.9603
1,sweep,0.005,2,200,0.9596
1,sweep,0.005,2,250,0.9593
1,sweep,0.005,2,300,0.9600
1,sweep,0.005,2,350,0.9606
1,sweep,0.005,2,400,0.9603
1,sweep,0.005,2,450,0.9609
1,sweep,0.005,2,500,0.9590
1,sweep,0.005,2,550,0.9590
1,sweep,0.005,2,600,0.9583
1,sweep,0.005,2,650,0.9544
1,sweep,0.005,2,700,0.9554
1,sweep,0.005,2,750,0.9535
1,sweep,0.005,2,800,0.9518
1,sweep,0.005,2,850,0.9492
1,sweep,0.005,2,900,0.9528
1,sweep,0.005,2,950,0.9518
1,sweep,0.005,2,1000,0.9499
1,sweep,0.005,2,1050,0.9499
1,sweep,0.005,2,1100,0.9492
1,sweep,0.005,2,1150,0.9482
1,sweep,0.005,2,1200,0.9466
1,sweep,0.005,2,1250,0.9453
1,sweep,0.005,2,1300,0.9437
1,sweep,0.005,2,1350,0.9424
1,sweep,0.005,2,1400,0.9430
1,sweep,0.005,2,1450,0.9398
1,sweep,0.005,2,1499,0.9382
1,sweep,0.005,4,0,0.9557
1,sweep,0.005,4,50,0.9590
1,sweep,0.005,4,100,0.9583
1,sweep,0.005,4,150,0.9603
1,sweep,0.005,4,200,0.9577
1,sweep,0.005,4,250,0.9580
1,sweep,0.005,4,300,0.9583
1,sweep,0.005,4,350,0.9561
1,sweep,0.005,4,400,0.9574
1,sweep,0.005,4,450,0.9564
1,sweep,0.005,4,500,0.9570
1,sweep,0.005,4,550,0.9548
1,sweep,0.005,4,600,0.9548
1,sweep,0.005,4,650,0.9544
1,sweep,0.005,4,700,0.9554
1,sweep,0.005,4,750,0.9548
1,sweep,0.005,4,800,0.9561
1,sweep,0.005,4,850,0.9554
1,sweep,0.005,4,900,0.9548
1,sweep,0.005,4,950,0.9518
1,sweep,0.005,4,1000,0.9508
1,sweep,0.005,4,1050,0.9512
1,sweep,0.005,4,1100,0.9495
1,sweep,0.005,4,1150,0.9473
1,sweep,0.005,4,1200,0.9473
1,sweep,0.005,4,1250,0.9453
1,sweep,0.005,4,1300,0.9427
1,sweep,0.005,4,1350,0.9434
1,sweep,0.005,4,1400,0.9398
1,sweep,0.005,4,1450,0.9391
1,sweep,0.005,4,1499,0.9391
1,sweep,0.005,8,0,0.9557
1,sweep,0.005,8,50,0.9590
1,sweep,0.005,8,100,0.9596
1,sweep,0.005,8,150,0.9609
1,sweep,0.005,8,200,0.9593
1,sweep,0.005,8,250,0.9600
1,sweep,0.005,8,300,0.9606
1,sweep,0.005,8,350,0.9593
1,sweep,0.005,8,400,0.9590
1,sweep,0.005,8,450,0.9580
1,sweep,0.005,8,500,0.9583
1,sweep,0.005,8,550,0.9583
1,sweep,0.005,8,600,0.9577
1,sweep,0.005,8,650,0.9570
1,sweep,0.005,8,700,0.9551
1,sweep,0.005,8,750,0.9564
1,sweep,0.005,8,800,0.9531
1,sweep,0.005,8,850,0.9508
1,sweep,0.005,8,900,0.9508
1,sweep,0.005,8,950,0.9515
1,sweep,0.005,8,1000,0.9499
1,sweep,0.005,8,1050,0.9469
1,sweep,0.005,8,1100,0.9466
1,sweep,0.005,8,1150,0.9466
1,sweep,0.005,8,1200,0.9434
1,sweep,0.005,8,1250,0.9437
1,sweep,0.005,8,1300,0.9434
1,sweep,0.005,8,1350,0.9447
1,sweep,0.005,8,1400,0.9401
1,sweep,0.005,8,1450,0.9417
1,sweep,0.005,8,1499,0.9385
1,sweep,0.01,0,0,0.9554
1,sweep,0.01,0,50,0.9564
1,sweep,0.01,0,100,0.9541
1,sweep,0.01,0,150,0.9544
1,sweep,0.01,0,200,0.9505
1,sweep,0.01,0,250,0.9486
1,sweep,0.01,0,300,0.9499
1,sweep,0.01,0,350,0.9515
1,sweep,0.01,0,400,0.9460
1,sweep,0.01,0,450,0.9359
1,sweep,0.01,0,500,0.9281
1,sweep,0.01,0,550,0.9232
1,sweep,0.01,0,600,0.9202
1,sweep,0.01,0,650,0.8968
1,sweep,0.01,0,700,0.8851
1,sweep,0.01,0,750,0.8574
1,sweep,0.01,0,800,0.8490
1,sweep,0.01,0,850,0.8389
1,sweep,0.01,0,900,0.8535
1,sweep,0.01,0,950,0.8630
1,sweep,0.01,0,1000,0.8604
1,sweep,0.01,0,1050,0.8633
1,sweep,0.01,0,1100,0.8171
1,sweep,0.01,0,1150,0.7477
1,sweep,0.01,0,1200,0.7041
1,sweep,0.01,0,1250,0.6908
1,sweep,0.01,0,1300,0.6312
1,sweep,0.01,0,1350,0.5296
1,sweep,0.01,0,1400,0.5378
1,sweep,0.01,0,1450,0.5225
1,sweep,0.01,0,1499,0.4827
1,sweep,0.01,1,0,0.9557
1,sweep,0.01,1,50,0.9593
1,sweep,0.01,1,100,0.9580
1,sweep,0.01,1,150,0.9554
1,sweep,0.01,1,200,0.9570
1,sweep,0.01,1,250,0.9577
1,sweep,0.01,1,300,0.9544
1,sweep,0.01,1,350,0.9538
1,sweep,0.01,1,400,0.9538
1,sweep,0.01,1,450,0.9499
1,sweep,0.01,1,500,0.9482
1,sweep,0.01,1,550,0.9460
1,sweep,0.01,1,600,0.9434
1,sweep,0.01,1,650,0.9398
1,sweep,0.01,1,700,0.9352
1,sweep,0.01,1,750,0.9372
1,sweep,0.01,1,800,0.9320
1,sweep,0.01,1,850,0.9193
1,sweep,0.01,1,900,0.9199
1,sweep,0.01,1,950,0.9147
1,sweep,0.01,1,1000,0.8984
1,sweep,0.01,1,1050,0.8864
1,sweep,0.01,1,1100,0.8932
1,sweep,0.01,1,1150,0.8887
1,sweep,0.01,1,1200,0.8613
1,sweep,0.01,1,1250,0.8665
1,sweep,0.01,1,1300,0.8799
1,sweep,0.01,1,1350,0.8682
1,sweep,0.01,1,1400,0.8477
1,sweep,0.01,1,1450,0.8239
1,sweep,0.01,1,1499,0.8242
1,sweep,0.01,2,0,0.9554
1,sweep,0.01,2,50,0.9570
1,sweep,0.01,2,100,0.9564
1,sweep,0.01,2,150,0.9567
1,sweep,0.01,2,200,0.9574
1,sweep,0.01,2,250,0.9564
1,sweep,0.01,2,300,0.9593
1,sweep,0.01,2,350,0.9570
1,sweep,0.01,2,400,0.9551
1,sweep,0.01,2,450,0.9544
1,sweep,0.01,2,500,0.9489
1,sweep,0.01,2,550,0.9476
1,sweep,0.01,2,600,0.9391
1,sweep,0.01,2,650,0.9427
1,sweep,0.01,2,700,0.9417
1,sweep,0.01,2,750,0.9398
1,sweep,0.01,2,800,0.9346
1,sweep,0.01,2,850,0.9222
1,sweep,0.01,2,900,0.9170
1,sweep,0.01,2,950,0.9193
1,sweep,0.01,2,1000,0.9036
1,sweep,0.01,2,1050,0.9098
1,sweep,0.01,2,1100,0.9076
1,sweep,0.01,2,1150,0.8984
1,sweep,0.01,2,1200,0.8926
1,sweep,0.01,2,1250,0.8870
1,sweep,0.01,2,1300,0.8792
1,sweep,0.01,2,1350,0.8695
1,sweep,0.01,2,1400,0.8545
1,sweep,0.01,2,1450,0.8438
1,sweep,0.01,2,1499,0.8385
1,sweep,0.01,4,0,0.9554
1,sweep,0.01,4,50,0.9600
1,sweep,0.01,4,100,0.9587
1,sweep,0.01,4,150,0.9557
1,sweep,0.01,4,200,0.9557
1,sweep,0.01,4,250,0.9570
1,sweep,0.01,4,300,0.9544
1,sweep,0.01,4,350,0.9538
1,sweep,0.01,4,400,0.9508
1,sweep,0.01,4,450,0.9486
1,sweep,0.01,4,500,0.9473
1,sweep,0.01,4,550,0.9427
1,sweep,0.01,4,600,0.9421
1,sweep,0.01,4,650,0.9388
1,sweep,0.01,4,700,0.9342
1,sweep,0.01,4,750,0.9300
1,sweep,0.01,4,800,0.9274
1,sweep,0.01,4,850,0.9261
1,sweep,0.01,4,900,0.9176
1,sweep,0.01,4,950,0.9173
1,sweep,0.01,4,1000,0.9154
1,sweep,0.01,4,1050,0.9056
1,sweep,0.01,4,1100,0.9066
1,sweep,0.01,4,1150,0.9001
1,sweep,0.01,4,1200,0.8903
1,sweep,0.01,4,1250,0.8812
1,sweep,0.01,4,1300,0.8773
1,sweep,0.01,4,1350,0.8802
1,sweep,0.01,4,1400,0.8623
1,sweep,0.01,4,1450,0.8535
1,sweep,0.01,4,1499,0.8434
1,sweep,0.01,8,0,0.9564
1,sweep,0.01,8,50,0.9603
1,sweep,0.01,8,100,0.9622
1,sweep,0.01,8,150,0.9616
1,sweep,0.01,8,200,0.9587
1,sweep,0.01,8,250,0.9603
1,sweep,0.01,8,300,0.9564
1,sweep,0.01,8,350,0.9551
1,sweep,0.01,8,400,0.9531
1,sweep,0.01,8,450,0.9528
1,sweep,0.01,8,500,0.9495
1,sweep,0.01,8,550,0.9443
1,sweep,0.01,8,600,0.9440
1,sweep,0.01,8,650,0.9440
1,sweep,0.01,8,700,0.9404
1,sweep,0.01,8,750,0.9388
1,sweep,0.01,8,800,0.9342
1,sweep,0.01,8,850,0.9248
1,sweep,0.01,8,900,0.9189
1,sweep,0.01,8,950,0.9144
1,sweep,0.01,8,1000,0.9141
1,sweep,0.01,8,1050,0.9098
1,sweep,0.01,8,1100,0.9059
1,sweep,0.01,8,1150,0.8997
1,sweep,0.01,8,1200,0.8968
1,sweep,0.01,8,1250,0.8971
1,sweep,0.01,8,1300,0.8936
1,sweep,0.01,8,1350,0.8903
1,sweep,0.01,8,1400,0.8841
1,sweep,0.01,8,1450,0.8848
1,sweep,0.01,8,1499,0.8760
1,sweep,0.02,0,0,0.9557
1,sweep,0.02,0,50,0.9574
1,sweep,0.02,0,100,0.9495
1,sweep,0.02,0,150,0.9427
1,sweep,0.02,0,200,0.9232
1,sweep,0.02,0,250,0.8958
1,sweep,0.02,0,300,0.8613
1,sweep,0.02,0,350,0.7965
1,sweep,0.02,0,400,0.7806
1,sweep,0.02,0,450,0.7406
1,sweep,0.02,0,500,0.5736
1,sweep,0.02,0,550,0.5732
1,sweep,0.02,0,600,0.4980
1,sweep,0.02,0,650,0.4235
1,sweep,0.02,0,700,0.3942
1,sweep,0.02,0,750,0.3669
1,sweep,0.02,0,800,0.2581
1,sweep,0.02,0,850,0.2747
1,sweep,0.02,0,900,0.2484
1,sweep,0.02,0,950,0.2119
1,sweep,0.02,0,1000,0.2686
1,sweep,0.02,0,1050,0.2129
1,sweep,0.02,0,1100,0.2008
1,sweep,0.02,0,1150,0.1810
1,sweep,0.02,0,1200,0.2314
1,sweep,0.02,0,1250,0.2018
1,sweep,0.02,0,1300,0.2204
1,sweep,0.02,0,1350,0.1934
1,sweep,0.02,0,1400,0.1995
1,sweep,0.02,0,1450,0.1803
1,sweep,0.02,0,1499,0.1061
1,sweep,0.02,1,0,0.9557
1,sweep,0.02,1,50,0.9567
1,sweep,0.02,1,100,0.9535
1,sweep,0.02,1,150,0.9489
1,sweep,0.02,1,200,0.9421
1,sweep,0.02,1,250,0.9382
1,sweep,0.02,1,300,0.9160
1,sweep,0.02,1,350,0.9036
1,sweep,0.02,1,400,0.8958
1,sweep,0.02,1,450,0.8698
1,sweep,0.02,1,500,0.8483
1,sweep,0.02,1,550,0.8532
1,sweep,0.02,1,600,0.7760
1,sweep,0.02,1,650,0.8096
1,sweep,0.02,1,700,0.6644
1,sweep,0.02,1,750,0.6406
1,sweep,0.02,1,800,0.5824
1,sweep,0.02,1,850,0.5176
1,sweep,0.02,1,900,0.4639
1,sweep,0.02,1,950,0.4004
1,sweep,0.02,1,1000,0.3304
1,sweep,0.02,1,1050,0.3249
1,sweep,0.02,1,1100,0.2728
1,sweep,0.02,1,1150,0.2747
1,sweep,0.02,1,1200,0.1911
1,sweep,0.02,1,1250,0.1224
1,sweep,0.02,1,1300,0.1064
1,sweep,0.02,1,1350,0.1019
1,sweep,0.02,1,1400,0.0934
1,sweep,0.02,1,1450,0.0934
1,sweep,0.02,1,1499,0.0934
1,sweep,0.02,2,0,0.9551
1,sweep,0.02,2,50,0.9544
1,sweep,0.02,2,100,0.9570
1,sweep,0.02,2,150,0.9557
1,sweep,0.02,2,200,0.9486
1,sweep,0.02,2,250,0.9450
1,sweep,0.02,2,300,0.9424
1,sweep,0.02,2,350,0.9102
1,sweep,0.02,2,400,0.9089
1,sweep,0.02,2,450,0.9076
1,sweep,0.02,2,500,0.9040
1,sweep,0.02,2,550,0.8916
1,sweep,0.02,2,600,0.8926
1,sweep,0.02,2,650,0.8555
1,sweep,0.02,2,700,0.8070
1,sweep,0.02,2,750,0.7279
1,sweep,0.02,2,800,0.6439
1,sweep,0.02,2,850,0.6006
1,sweep,0.02,2,900,0.5684
1,sweep,0.02,2,950,0.5186
1,sweep,0.02,2,1000,0.3558
1,sweep,0.02,2,1050,0.3109
1,sweep,0.02,2,1100,0.1982
1,sweep,0.02,2,1150,0.2093
1,sweep,0.02,2,1200,0.1927
1,sweep,0.02,2,1250,0.1523
1,sweep,0.02,2,1300,0.1159
1,sweep,0.02,2,1350,0.1156
1,sweep,0.02,2,1400,0.1139
1,sweep,0.02,2,1450,0.1136
1,sweep,0.02,2,1499,0.1133
1,sweep,0.02,4,0,0.9557
1,sweep,0.02,4,50,0.9580
1,sweep,0.02,4,100,0.9570
1,sweep,0.02,4,150,0.9535
1,sweep,0.02,4,200,0.9495
1,sweep,0.02,4,250,0.9463
1,sweep,0.02,4,300,0.9372
1,sweep,0.02,4,350,0.9310
1,sweep,0.02,4,400,0.9264
1,sweep,0.02,4,450,0.9183
1,sweep,0.02,4,500,0.8949
1,sweep,0.02,4,550,0.8730
1,sweep,0.02,4,600,0.8639
1,sweep,0.02,4,650,0.8770
1,sweep,0.02,4,700,0.8496
1,sweep,0.02,4,750,0.7760
1,sweep,0.02,4,800,0.7562
1,sweep,0.02,4,850,0.7415
1,sweep,0.02,4,900,0.7064
1,sweep,0.02,4,950,0.7790
1,sweep,0.02,4,1000,0.7109
1,sweep,0.02,4,1050,0.7080
1,sweep,0.02,4,1100,0.6742
1,sweep,0.02,4,1150,0.6660
1,sweep,0.02,4,1200,0.6807
1,sweep,0.02,4,1250,0.6305
1,sweep,0.02,4,1300,0.6374
1,sweep,0.02,4,1350,0.6712
1,sweep,0.02,4,1400,0.6335
1,sweep,0.02,4,1450,0.6061
1,sweep,0.02,4,1499,0.5713
1,sweep,0.02,8,0,0.9557
1,sweep,0.02,8,50,0.9596
1,sweep,0.02,8,100,0.9606
1,sweep,0.02,8,150,0.9567
1,sweep,0.02,8,200,0.9548
1,sweep,0.02,8,250,0.9521
1,sweep,0.02,8,300,0.9463
1,sweep,0.02,8,350,0.9382
1,sweep,0.02,8,400,0.9342
1,sweep,0.02,8,450,0.9255
1,sweep,0.02,8,500,0.9111
1,sweep,0.02,8,550,0.9069
1,sweep,0.02,8,600,0.8870
1,sweep,0.02,8,650,0.8851
1,sweep,0.02,8,700,0.8587
1,sweep,0.02,8,750,0.8581
1,sweep,0.02,8,800,0.8408
1,sweep,0.02,8,850,0.8363
1,sweep,0.02,8,900,0.8083
1,sweep,0.02,8,950,0.7982
1,sweep,0.02,8,1000,0.7865
1,sweep,0.02,8,1050,0.7835
1,sweep,0.02,8,1100,0.7728
1,sweep,0.02,8,1150,0.7510
1,sweep,0.02,8,1200,0.7428
1,sweep,0.02,8,1250,0.7510
1,sweep,0.02,8,1300,0.7546
1,sweep,0.02,8,1350,0.6966
1,sweep,0.02,8,1400,0.6989
1,sweep,0.02,8,1450,0.7103
1,sweep,0.02,8,1499,0.7106
1,sweep,0.04,0,0,0.9538
1,sweep,0.04,0,50,0.9424
1,sweep,0.04,0,100,0.9365
1,sweep,0.04,0,150,0.8372
1,sweep,0.04,0,200,0.6882
1,sweep,0.04,0,250,0.5003
1,sweep,0.04,0,300,0.4206
1,sweep,0.04,0,350,0.3122
1,sweep,0.04,0,400,0.2152
1,sweep,0.04,0,450,0.2982
1,sweep,0.04,0,500,0.2275
1,sweep,0.04,0,550,0.1025
1,sweep,0.04,0,600,0.1025
1,sweep,0.04,0,650,0.1650
1,sweep,0.04,0,700,0.1169
1,sweep,0.04,0,750,0.1090
1,sweep,0.04,0,800,0.1029
1,sweep,0.04,0,850,0.1045
1,sweep,0.04,0,900,0.0973
1,sweep,0.04,0,950,0.0915
1,sweep,0.04,0,1000,0.1839
1,sweep,0.04,0,1050,0.1159
1,sweep,0.04,0,1100,0.1178
1,sweep,0.04,0,1150,0.0667
1,sweep,0.04,0,1200,0.0736
1,sweep,0.04,0,1250,0.1143
1,sweep,0.04,0,1300,0.1387
1,sweep,0.04,0,1350,0.1478
1,sweep,0.04,0,1400,0.1318
1,sweep,0.04,0,1450,0.1250
1,sweep,0.04,0,1499,0.1367
1,sweep,0.04,1,0,0.9564
1,sweep,0.04,1,50,0.9505
1,sweep,0.04,1,100,0.9395
1,sweep,0.04,1,150,0.9036
1,sweep,0.04,1,200,0.8623
1,sweep,0.04,1,250,0.7995
1,sweep,0.04,1,300,0.6865
1,sweep,0.04,1,350,0.5521
1,sweep,0.04,1,400,0.4463
1,sweep,0.04,1,450,0.4092
1,sweep,0.04,1,500,0.1768
1,sweep,0.04,1,550,0.1758
1,sweep,0.04,1,600,0.1227
1,sweep,0.04,1,650,0.1328
1,sweep,0.04,1,700,0.1133
1,sweep,0.04,1,750,0.1243
1,sweep,0.04,1,800,0.1022
1,sweep,0.04,1,850,0.1022
1,sweep,0.04,1,900,0.1022
1,sweep,0.04,1,950,0.1022
1,sweep,0.04,1,1000,0.1022
1,sweep,0.04,1,1050,0.1133
1,sweep,0.04,1,1100,0.1133
1,sweep,0.04,1,1150,0.0947
1,sweep,0.04,1,1200,0.1123
1,sweep,0.04,1,1250,0.1143
1,sweep,0.04,1,1300,0.0618
1,sweep,0.04,1,1350,0.1120
1,sweep,0.04,1,1400,0.1025
1,sweep,0.04,1,1450,0.1019
1,sweep,0.04,1,1499,0.1221
1,sweep,0.04,2,0,0.9570
1,sweep,0.04,2,50,0.9567
1,sweep,0.04,2,100,0.9417
1,sweep,0.04,2,150,0.9124
1,sweep,0.04,2,200,0.8792
1,sweep,0.04,2,250,0.8577
1,sweep,0.04,2,300,0.6693
1,sweep,0.04,2,350,0.5355
1,sweep,0.04,2,400,0.4225
1,sweep,0.04,2,450,0.3757
1,sweep,0.04,2,500,0.3027
1,sweep,0.04,2,550,0.3398
1,sweep,0.04,2,600,0.2184
1,sweep,0.04,2,650,0.2083
1,sweep,0.04,2,700,0.1341
1,sweep,0.04,2,750,0.1370
1,sweep,0.04,2,800,0.1494
1,sweep,0.04,2,850,0.0921
1,sweep,0.04,2,900,0.0534
1,sweep,0.04,2,950,0.0654
1,sweep,0.04,2,1000,0.0928
1,sweep,0.04,2,1050,0.1175
1,sweep,0.04,2,1100,0.1383
1,sweep,0.04,2,1150,0.1136
1,sweep,0.04,2,1200,0.1133
1,sweep,0.04,2,1250,0.1139
1,sweep,0.04,2,1300,0.1217
1,sweep,0.04,2,1350,0.1221
1,sweep,0.04,2,1400,0.0837
1,sweep,0.04,2,1450,0.1146
1,sweep,0.04,2,1499,0.1133
1,sweep,0.04,4,0,0.9567
1,sweep,0.04,4,50,0.9574
1,sweep,0.04,4,100,0.9460
1,sweep,0.04,4,150,0.9355
1,sweep,0.04,4,200,0.9043
1,sweep,0.04,4,250,0.8633
1,sweep,0.04,4,300,0.8005
1,sweep,0.04,4,350,0.6768
1,sweep,0.04,4,400,0.5768
1,sweep,0.04,4,450,0.5117
1,sweep,0.04,4,500,0.4320
1,sweep,0.04,4,550,0.2578
1,sweep,0.04,4,600,0.2523
1,sweep,0.04,4,650,0.1257
1,sweep,0.04,4,700,0.1133
1,sweep,0.04,4,750,0.1143
1,sweep,0.04,4,800,0.1156
1,sweep,0.04,4,850,0.1712
1,sweep,0.04,4,900,0.1562
1,sweep,0.04,4,950,0.1543
1,sweep,0.04,4,1000,0.1159
1,sweep,0.04,4,1050,0.1325
1,sweep,0.04,4,1100,0.1022
1,sweep,0.04,4,1150,0.1022
1,sweep,0.04,4,1200,0.1022
1,sweep,0.04,4,1250,0.1022
1,sweep,0.04,4,1300,0.1022
1,sweep,0.04,4,1350,0.1022
1,sweep,0.04,4,1400,0.1022
1,sweep,0.04,4,1450,0.1022
1,sweep,0.04,4,1499,0.1022
1,sweep,0.04,8,0,0.9554
1,sweep,0.04,8,50,0.9564
1,sweep,0.04,8,100,0.9469
1,sweep,0.04,8,150,0.9404
1,sweep,0.04,8,200,0.9199
1,sweep,0.04,8,250,0.9095
1,sweep,0.04,8,300,0.8633
1,sweep,0.04,8,350,0.8457
1,sweep,0.04,8,400,0.7985
1,sweep,0.04,8,450,0.7041
1,sweep,0.04,8,500,0.6305
1,sweep,0.04,8,550,0.6325
1,sweep,0.04,8,600,0.5407
1,sweep,0.04,8,650,0.5651
1,sweep,0.04,8,700,0.5524
1,sweep,0.04,8,750,0.5039
1,sweep,0.04,8,800,0.3929
